Id,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
Id_27210,88.52420267839594,71.6211006791514,76.593613653441,71.07828124340818
Id_27211,43.548311048530394,30.06966447323689,55.901691703550405,41.74294634293878
Id_27212,31.710024793703198,33.31190536211452,51.217277797177225,34.295812093942686
Id_27213,114.0294179912384,88.5895954975613,100.27972016394654,66.09762859315492
Id_27214,55.647170940417354,30.295280368779096,62.69513513099516,58.19423954207592
Id_27215,40.239634227489745,30.056145391126826,47.92256119953762,33.56869877699998
Id_27216,40.665201326127075,37.84144644061687,40.546616368593995,30.98303179349375
Id_27217,28.79702240509964,37.926222979663955,40.35754108570618,32.63741088030065
Id_27218,39.26498223129788,28.08130902688024,45.7763720349374,31.147386130896734
Id_27219,33.7998594323149,33.406999662988774,10.665609573601934,31.336741023740444
Id_27220,91.46013314343138,92.55203589567179,81.71870843424176,98.47954240309093
Id_27221,47.96605879581732,44.66140095710157,53.702292796577886,50.10188243403141
Id_27222,20.931415804649703,38.20676552434853,41.9361966904491,30.620876729704463
Id_27223,38.440520924590075,25.75870894499989,52.18420665406912,32.11631896792949
Id_27224,106.59562780459767,106.27957072586841,111.54878946598672,98.78709181337064
Id_27225,46.209273245337855,41.95836114365043,64.17515855710516,46.79299561133027
Id_27226,31.047577766724515,37.162110002548594,23.022997592935646,35.38076489425373
Id_27227,39.4201352907362,53.154609796667366,30.018123322159816,62.399120297191374
Id_27228,53.938945434833514,63.8102591596605,70.8795797305592,54.97465887679533
Id_27229,52.9881161509162,38.51837265623076,36.98943937217897,37.66082480674976
Id_27230,36.63510893201823,44.84344703729406,66.98904564884913,50.50531616763172
Id_27231,67.60305713034684,75.43317340248856,79.47547030767531,61.79170766970665
Id_27232,49.42093588957749,34.45987756601094,35.30078684531478,35.26934679258571
Id_27233,50.177006373300756,46.09931935184759,40.461516592362905,56.9820626510387
Id_27234,49.52488838115383,58.23626664037594,80.83345852441079,69.93894907972339
Id_27235,23.98869514795517,42.33242489107639,40.25667625362012,43.43128123783916
Id_27236,23.695723250062287,47.3599758712297,41.96208194357579,43.818660893778656
Id_27237,51.56309155855559,68.34444270044864,52.17726508789812,46.17997575767308
Id_27238,37.09377247202329,52.99773038141095,51.1084117598535,53.772026823111545
Id_27239,49.334354532406124,40.46454989038123,53.762691253869754,55.84144087979486
Id_27240,92.71094737862157,98.15657974634931,64.84510671704129,78.7459252836413
Id_27241,29.228575228592007,32.445377315056966,56.302492807612545,39.19637958744431
Id_27242,45.275683018538814,50.00670212465557,44.524880639537805,41.45585119364486
Id_27243,29.569643021512817,49.51698951686959,64.11722882380434,49.431449500343206
Id_27244,99.03219776368476,98.69827750352587,64.59880543093851,79.91829544257891
Id_27245,58.11410449124739,35.749965676584885,57.480876126386654,55.12465764101108
Id_27246,83.59828272687301,68.83380358598859,60.573304560306916,76.02765011500492
Id_27247,93.49607315338699,97.58329969868052,87.65144713466282,75.1042812609052
Id_27248,47.306139004799704,37.441132276171665,53.45748291989387,33.190404724139086
Id_27249,33.644684370107456,43.16912584404364,17.61818897064409,44.49359157481592
Id_27250,55.0210866272228,36.56990427813893,59.61069983623637,34.843295254050474
Id_27251,14.307008800996584,45.17313556997599,47.61215852940353,40.32056625996552
Id_27252,84.71168229231604,99.21266459765482,88.93166115054336,117.97631142945205
Id_27253,23.158606967971636,52.667602545417004,71.73061485167602,57.26146314439579
Id_27254,14.887879571246117,43.734077821123584,60.21009946341497,28.156387065877993
Id_27255,45.31121354541045,59.411996063072,41.12331790153238,47.23644996629599
Id_27256,25.840267352096276,51.127568615617385,77.41752873695955,63.09285017446474
Id_27257,45.44523465774908,59.65567996767309,29.399139417930066,57.770965774705104
Id_27258,84.43980522525723,89.25341930428888,91.17840199253948,86.72887575073483
Id_27259,41.406535163717194,43.49157080443005,38.344964202089166,38.83959191742443
Id_27260,42.0528111362094,41.63914110523749,44.65721860282543,42.393493932634186
Id_27261,102.59497804297364,92.99911037485103,99.14209879589257,89.36041544413786
Id_27262,47.87210856805832,43.74307975643135,49.3855780399468,44.228919841565755
Id_27263,52.473475897209624,34.30850582024332,25.805458949929907,34.89653549327815
Id_27264,56.30896224278179,49.10128021219598,38.16259599052598,46.3951699018931
Id_27265,57.606387199439624,51.495973199305105,41.77031517732775,51.88247848449528
Id_27266,63.464900538854224,50.29578536895756,31.548761395710493,52.12088705805573
Id_27267,53.23362266418076,42.67266122120456,37.03771459719696,54.392319780748636
Id_27268,89.48818269581926,71.3951431720416,62.34028670841531,71.96867858550016
Id_27269,104.18199834547367,87.10907030937241,73.86392006857255,71.81098571880429
Id_27270,77.24406385633537,60.29225447691241,63.90520559131664,47.21134915266214
Id_27271,112.17166223308566,89.41562079138353,75.98790725914574,74.08029348526651
Id_27272,77.67983621152212,60.055373432629075,63.97590565311585,46.62985950432886
Id_27273,52.34981531177114,37.002985700681144,58.42397999990448,60.61440845777284
Id_27274,44.160645912030404,33.85860390931666,32.57617192409658,34.25682800657364
Id_27275,56.91866714286486,38.27638986352813,43.479648681669,54.122616275445296
Id_27276,99.44462833998887,77.2566382059218,71.5953838464672,78.10161868448671
Id_27277,44.34729885266704,32.844114321612984,48.362188487044044,40.45391038320412
Id_27278,50.79109273101412,45.90417587365446,53.247722307160295,56.45570114855229
Id_27279,57.45459929902651,34.581941127248946,57.24054765787616,58.79006586547729
Id_27280,109.85526956911679,88.26949064102357,96.0862511275414,67.30285044418386
Id_27281,35.23835636743809,39.03381395413684,16.26901977297306,34.42884951165189
Id_27282,40.27165693206946,36.025885387972416,58.80423593910049,36.42210843783218
Id_27283,48.180148218742104,48.98821648498561,35.528369263823556,37.60694867963667
Id_27284,50.20636739115294,44.34394074124604,57.749445463207316,55.434894871819324
Id_27285,96.1325626191409,75.07997990745199,82.26607538585131,69.55899524085322
Id_27286,55.78364311826063,30.52480683769071,62.04249088123837,57.94125231274265
Id_27287,40.29372688425532,30.839233745074274,46.86032574178554,33.66851094280301
Id_27288,96.91194004261295,96.73007126239614,84.30605780548385,105.88352617416939
Id_27289,38.61563790814863,33.66579031787726,27.3053122967384,21.57476195536941
Id_27290,111.87147409706951,106.19212722985856,99.87279267811758,106.36855665079841
Id_27291,92.3650418375981,97.04303916828619,64.53726461401706,75.95576546823557
Id_27292,28.607819639977762,48.059237469972096,53.91503279683725,40.7255226994364
Id_27293,53.01049074948152,38.32018452759227,52.80484700360484,50.795974308428555
Id_27294,17.78354736708927,40.02890432515833,33.33697863932901,33.022911981000846
Id_27295,89.82720497380754,96.49025992522124,89.033976569793,73.01000521634526
Id_27296,29.000755657026133,48.98178269666412,44.42803916122052,47.21501230629434
Id_27297,92.35631135500932,97.06145815888195,86.24095085589076,72.46370421612087
Id_27298,17.119415545515693,39.21080723576606,40.08712243099387,31.29135417925744
Id_27299,33.43487010325582,38.40320315045458,14.82460821632997,42.00304525573017
Id_27300,49.613546746449046,36.341909048914296,56.34502936403786,48.062210991293796
Id_27301,27.196997357317542,45.6579994295411,53.43069780310765,48.857926929573665
Id_27302,51.45309144601991,33.61429071562353,53.59650778314221,45.83871252254343
Id_27303,51.161023530326474,36.00947630670735,52.411281780177866,28.652334585953582
Id_27304,105.4327578003762,78.96376221172923,83.48161317448375,86.92587882476796
Id_27305,13.186380914907588,44.83397913747152,34.20825039271855,35.6507691531375
Id_27306,14.158654618059174,34.345297265107526,12.830688911331727,43.96192252819429
Id_27307,20.808375143223728,52.161027280053396,50.21317819414178,48.26439828213758
Id_27308,84.56774294124705,90.76292862242323,84.87508599947088,117.6411444907468
Id_27309,14.134484732326058,42.54465082964024,41.86802037915885,37.74595868569148
Id_27310,104.20095312330783,96.91218879521458,88.45371949779411,126.27492494609727
Id_27311,101.86073697198852,122.2772991217262,110.40322602582091,118.68223228562846
Id_27312,24.384529644310547,48.96361203391766,57.85290330139113,50.81973955653696
Id_27313,113.60095088492776,100.32043246470465,90.20430266891202,124.088716090108
Id_27314,112.10098448434186,127.47939262225364,109.1636899568609,125.26475776203455
Id_27315,45.208022979898175,35.02770410211523,29.181256823437117,28.809389263518966
Id_27316,89.63450068594229,73.03914154828539,64.01554446125172,72.42623185542081
Id_27317,46.10137797447176,31.388376500172377,41.56440439877529,32.26825126826742
Id_27318,54.23984529121775,47.366091708369176,39.94280811452331,44.41208903039988
Id_27319,80.02682892684419,69.81651848629045,68.70748527717046,69.57403084013532
Id_27320,47.782525014729515,39.599712196369445,44.02582433666968,52.36543890903218
Id_27321,42.32529641593261,46.804742880503035,42.9826136982852,39.76766462913122
Id_27322,74.69656139792932,60.61819202903545,65.13740113610692,47.36044370853506
Id_27323,52.34451658792521,45.7117539557755,43.10057628391184,44.0406529905853
Id_27324,110.22413118185322,91.10680579912977,78.81309372537706,74.91287919954101
Id_27325,52.331913106762315,47.64632624695137,32.49762145408079,40.04066728293901
Id_27326,52.25551756163276,37.321000800216986,36.38381921279362,47.559062682421796
Id_27327,31.432725919768032,38.27897351493633,28.663337962664734,32.36991119870848
Id_27328,47.265561228727805,48.35538788130058,32.30094923784424,38.425578722084595
Id_27329,29.446594377048214,37.690373181206816,32.26006078520819,30.952536743131503
Id_27330,35.358145178542784,37.761265221179066,14.371221353053365,36.444437516531025
Id_27331,51.87387336781974,48.11200384262029,40.34295811370948,39.661521309530656
Id_27332,51.57252539409967,32.12586176223508,57.09137666050383,53.7620526200412
Id_27333,111.32503620586395,90.66574974840765,104.98711774026725,70.15489155065526
Id_27334,108.76482624212316,80.69474549037699,100.6145528588537,76.85905581160776
Id_27335,105.36105216501319,90.13502520461529,102.41508945663097,68.28856245793611
Id_27336,34.017855666471476,28.516777180220153,2.2724395363929304,33.937884883890376
Id_27337,51.71633776459386,34.27304188614537,34.32228962537405,34.642933044961524
Id_27338,33.730754396793714,38.75445469160602,34.466742896082046,26.95996473280212
Id_27339,98.66275392653414,104.08263745031579,106.0392818225229,103.01957057694258
Id_27340,44.087471857448676,43.3664377778832,42.85621702683218,36.067618957645294
Id_27341,47.78168109177932,30.353104891230352,55.25565776211608,42.978824115128475
Id_27342,23.17921650541649,29.664601079577984,40.27017056268283,28.684349985849764
Id_27343,87.6832076200435,97.70309768489878,69.57846494162914,72.67358267521442
Id_27344,92.26497235889235,96.81543748982332,67.69757278063753,72.08213240642553
Id_27345,53.998798198720024,34.547379534288986,50.246069326687966,47.77803185740292
Id_27346,44.35622888951707,34.96101958234349,46.69231231134341,23.753185336322503
Id_27347,20.197421739102012,42.790926433429014,49.70400631002048,46.35291991545938
Id_27348,93.86629561368392,66.59172896727543,73.7301885332472,72.7927029593656
Id_27349,31.999873509346983,57.64066801628767,41.581421015513904,40.21370075611031
Id_27350,46.40067211302251,34.503427370815395,46.84142002411128,23.86672689888823
Id_27351,106.00822062946806,121.74640459854888,108.12513914127277,109.99614227616817
Id_27352,17.94772006607225,44.782831058957505,59.51894327563496,48.30448684216485
Id_27353,74.65927597548011,62.16212152553695,69.8947555421691,43.051548356020135
Id_27354,72.71752564768046,61.51524124647418,66.5717202890279,40.72615611750615
Id_27355,87.38075784088927,71.66209610245434,75.66713769127219,70.51531750297545
Id_27356,50.78157302126111,31.74441631265362,48.92887439936411,49.87188172366103
Id_27357,24.754502493299924,31.473853193202935,38.12167427709915,29.21944025051647
Id_27358,22.346562478639058,24.395902598090665,4.737118331970443,28.277719327713896
Id_27359,21.33813001112179,35.30288979408997,25.314449750868825,23.25179183143348
Id_27360,48.71645091634112,31.149338102743265,50.02119136131932,42.46402397637567
Id_27361,23.250783469939947,24.859324679694716,3.940564387393543,20.090539919312675
Id_27362,32.90225630214893,24.545706927314463,45.096516799885215,25.239757104910325
Id_27363,33.05523648149118,30.146954366548535,10.06573197735188,20.473345629002267
Id_27364,20.903743382370024,42.72357831126417,38.535055080194816,43.21757168575766
Id_27365,47.926330116795825,66.91812766769075,53.69837556693784,42.302815214168135
Id_27366,80.97773214418382,94.25754682393242,68.31350006373998,72.04455006056352
Id_27367,34.00094267084246,38.163713861055136,34.32799010724673,44.762093424155196
Id_27368,32.01761192961543,47.164946908798505,49.70645129451653,45.81028241668042
Id_27369,60.11225784484789,71.11461316574272,53.89829923785054,46.96494034889136
Id_27370,31.076399840807994,45.45195813098642,54.67202734603752,46.05865313563196
Id_27371,81.33233691990779,69.74892078701825,59.72095988000867,76.59303042711676
Id_27372,33.217534966530366,58.16118774370157,24.065080202136308,40.03938053489824
Id_27373,31.33987202881393,42.81651664298429,14.152405780874624,44.78286766990675
Id_27374,49.738015377770836,36.06467782354904,56.24030924910593,47.539103623748986
Id_27375,40.02171795056073,38.86400918187352,16.032506631518437,35.1804295516138
Id_27376,40.410590314943406,44.19610150766389,16.532670781498503,41.6930840632719
Id_27377,59.82681060319895,32.288775224777716,59.939473154454085,46.969543115389186
Id_27378,102.05663224312377,76.82617754487168,81.29450366018656,85.21105326440254
Id_27379,107.80861546993263,100.76610859173778,95.78996995128887,76.74080013618666
Id_27380,41.72892752091481,37.94195791153491,46.44634931154602,39.869481809729805
Id_27381,96.10887716672036,115.36776701349228,103.84031834014152,103.90686590484387
Id_27382,33.93156933481089,55.98661107089763,35.67742981714154,42.31637485830825
Id_27383,101.83726391477133,121.49732997814559,110.60636855696359,115.61203011841963
Id_27384,36.153763352170785,56.86637788080461,44.221591373847055,43.90592875064061
Id_27385,11.997126504826483,40.403008691446054,46.48258205543191,36.333095745391546
Id_27386,21.788384304016887,46.87051202971063,62.31152533411133,50.10099443866552
Id_27387,36.98121044631249,33.473346053603315,28.386691972901836,28.00513653190262
Id_27388,68.8187054645512,60.67708824797271,61.930861000741835,43.444534639697395
Id_27389,100.00609394359516,89.1481354109554,78.07495372968029,71.35057352573746
Id_27390,50.16484476666467,41.7791410769298,46.12035253466224,56.37792738260046
Id_27391,41.26724732762264,30.636372546825534,46.52772855477908,34.74087374365757
Id_27392,106.76955969576342,89.90619619876563,77.901418697982,71.18654720076941
Id_27393,49.64389530834835,48.635798525902125,28.066154681498325,36.77177308263333
Id_27394,106.67216719237582,90.45054451664598,92.18608556095478,67.78505265928766
Id_27395,47.9945395010308,49.281641550919666,32.862749590825224,37.08049703631349
Id_27396,51.150752846987785,31.98808713415142,48.525167744619786,48.98405379122137
Id_27397,43.766766861930364,43.15899493009673,26.206506557980056,38.19855147560901
Id_27398,46.26583500463799,49.412203031760306,35.40134020195453,36.473831545501525
Id_27399,43.86727951884366,41.843905617026486,44.13191138410482,43.77686411160629
Id_27400,110.98123423744109,90.48995016130354,103.93472002647692,68.68477245642015
Id_27401,105.18963759083408,89.90796347042178,101.42767170377886,66.85552173636535
Id_27402,36.07887734613844,31.892666361033584,24.662396767117592,21.675273815381615
Id_27403,52.67019506250911,45.37231641358259,25.19007292580961,39.400340698366236
Id_27404,51.39665790825346,33.90203283344798,34.56289425963873,35.054222339291016
Id_27405,24.69684183905575,24.11251456369326,6.699184853810927,28.83522763826386
Id_27406,94.5601810625432,90.08554018373232,79.07231418608015,104.18933018312316
Id_27407,103.97762154994176,101.52213347688186,109.17081629915174,101.02440263094954
Id_27408,33.81771016084146,27.019889663768687,46.12997901593898,27.75031822324931
Id_27409,26.37847770423086,33.6553521666285,34.337079277771615,26.638499936313735
Id_27410,27.473912479036642,52.79702380910917,64.37899215665689,59.87120340913006
Id_27411,70.65271734102997,88.93971407035085,80.90971043882266,83.08598732739682
Id_27412,51.867768609256714,51.23986493072105,64.67989973701582,48.8452646784136
Id_27413,55.37999259162925,49.61476451782736,67.21464842541884,49.20937984109733
Id_27414,51.776988371726375,38.264783735508026,34.794546151306854,38.68551731231682
Id_27415,37.70074225124256,46.835696519490206,65.97159210190105,52.740567728992005
Id_27416,48.135754995024044,34.22859071188143,33.19212306792142,36.144939706518784
Id_27417,49.9427438923431,67.37830323070531,50.964138432175275,46.289739210184564
Id_27418,37.847992822879235,45.40882442917505,40.94673014915717,43.57087556061839
Id_27419,31.922787119486216,34.19122838573649,49.02501079911951,38.091497094922175
Id_27420,74.56854779530087,64.60563662943977,56.64239516301944,75.30617856886089
Id_27421,48.32618880193455,36.87798700702556,48.69968870808207,51.54504889484835
Id_27422,95.60768178338802,97.29878700319486,62.65928068857736,78.20430744752585
Id_27423,30.834274192552854,49.770057569969914,61.33992623497259,46.720042261666066
Id_27424,18.298137131843745,35.95574048453418,12.156248231815049,43.67757381402552
Id_27425,32.99145180963289,57.38473030004534,29.641471646922717,44.99539762573866
Id_27426,18.076673243638098,41.19530186502906,12.466023125343874,44.424923956620574
Id_27427,24.969966495557983,51.853082532216014,54.85776891411053,53.52122998335011
Id_27428,104.64441592927426,100.70812891834791,93.31334667605148,78.64486110262928
Id_27429,53.47496227673973,36.76856445855626,57.21431737604062,33.57278007366827
Id_27430,44.70280651409361,63.49805404807146,37.91040549753041,48.83483153755063
Id_27431,44.42064878852658,45.326178373386746,20.452637317701537,40.20330494954203
Id_27432,48.640325659584626,63.623505313043644,32.35365983889587,48.1505560032428
Id_27433,59.56861159118098,36.15424519289636,67.40647925325499,54.285662155786255
Id_27434,33.63476107840337,32.90285602157159,21.81876292629591,40.139278803770196
Id_27435,109.3069183725218,128.05112372159036,108.19398828408691,120.4794182517754
Id_27436,114.98440899224568,103.31002114970548,92.82601832661683,121.69150363382549
Id_27437,65.27296669228585,38.883804588668205,69.68359032349085,50.82863365227084
Id_27438,31.776956349647165,42.53363919393312,27.132071800830637,34.65981325764531
Id_27439,34.7960874490298,43.21473271248548,25.183199328479056,31.124923732417642
Id_27440,72.76727441596464,66.30960200055185,41.073320010665334,47.83640180018362
Id_27441,61.401896731247305,48.24142033439919,60.862593429073506,38.630943859064075
Id_27442,47.615204295466995,59.796565785399004,39.324836540559296,59.27890024983104
Id_27443,70.49186199618188,64.04791413009383,91.20547203966495,68.95989714269712
Id_27444,51.47098316623817,44.53280844141589,36.786130400317425,55.64572317849229
Id_27445,81.11349461378428,68.07215251252401,73.0029419967853,69.53783109615506
Id_27446,51.81343916245895,42.73121057668576,34.63366196021598,51.828439871589026
Id_27447,104.15280638866649,88.122900943046,74.01459539111292,73.11770990208073
Id_27448,43.88259844234702,46.15566846742852,45.38939287963654,44.35477406204342
Id_27449,51.46648540553119,39.351569174133466,48.65002914494628,55.94688589122909
Id_27450,91.88195669361791,74.32117367798745,77.41139321925155,74.65961168068878
Id_27451,40.700649180621284,32.795244420529094,40.19627851674648,35.07069311075608
Id_27452,76.32038220490554,59.98874516016472,63.27994494403669,47.81494153460255
Id_27453,56.622866551133384,47.248471509065304,48.652145496646604,50.37122977456875
Id_27454,64.41082008835409,45.47916867097204,65.85891567049083,51.21223506416064
Id_27455,109.48050460049477,88.96888300290587,74.19916320435848,72.513745674203
Id_27456,54.718275747228546,47.474210057857114,32.06699332062144,41.284160195960396
Id_27457,101.18001565368766,78.58878340659831,76.03910896314255,80.02503835743607
Id_27458,35.627658599187114,39.46679917291099,35.910499183820484,36.239875904415925
Id_27459,42.89475180315394,33.29414925520317,45.647846788217315,38.532951038652044
Id_27460,44.55748315250831,38.40778794585882,45.829361368370876,37.86594189485359
Id_27461,36.248576030923815,38.61383189830847,16.112441942717773,35.12320335192322
Id_27462,53.37511399347102,47.89307593163742,40.62343623442093,40.3859580764252
Id_27463,107.55175040703269,89.16733596993359,101.55703483010902,68.23110932521388
Id_27464,40.14781298330453,33.19225853087429,28.496905355642035,26.014842248597233
Id_27465,35.90870953638682,30.4653974573906,6.323679200420564,36.23199818045805
Id_27466,36.338218272208294,35.271205064045695,27.602218472725248,32.69659489780463
Id_27467,50.707445226907154,50.03022404628471,43.062355134689305,57.23705674141253
Id_27468,94.48000014047688,91.48341839711225,87.40180519530946,103.29739210811832
Id_27469,61.41254108120087,49.17659679328691,38.18079963650106,51.352056297103914
Id_27470,37.46050558433879,32.1254101652059,21.27575925946575,31.60392922033992
Id_27471,31.077692804719604,34.892391657468785,33.456258667428564,31.65378686743793
Id_27472,35.50474900906788,33.4992377920992,41.708933306645214,31.682429874200864
Id_27473,36.313384793255594,37.468668832846085,56.135712769512374,27.50854151671524
Id_27474,106.17809957902644,107.65224858637552,110.98152639246507,107.43174650496118
Id_27475,58.95118227859301,43.95508073330317,70.85600466585268,44.925546614706136
Id_27476,43.062457639424764,46.39822719182619,64.14963110300984,36.42074261138379
Id_27477,72.18860911508949,73.52875396756949,77.56613413407973,55.754995561878104
Id_27478,41.34902331006694,49.86117327048536,74.31406496669317,65.64036900205045
Id_27479,83.9593213649593,91.65940388067324,86.93423027308941,80.42918889795408
Id_27480,48.546568295126164,36.21815751932932,48.67707267499646,50.26024938605751
Id_27481,67.1492295030479,64.71314153374968,58.32995077300489,74.48981061678381
Id_27482,53.260753438641544,26.119360347221324,47.3676869446898,25.779924485057677
Id_27483,65.2983355664431,72.37754067932818,56.060757157935704,46.51952934133942
Id_27484,97.28640800377609,98.41458716257725,67.34307186524904,76.30854490593782
Id_27485,52.434407548927524,36.71317109794948,60.84214560173154,50.75478437551749
Id_27486,14.902670843631427,34.88506009795854,51.1528263864764,36.43990966543518
Id_27487,56.298326614560864,32.47057905373638,54.557273825425874,30.00018811270502
Id_27488,60.29741076216402,35.36320480782863,66.90867039420195,52.18659961567988
Id_27489,107.38406356862107,101.24382880570224,96.2594239625052,76.3407861746947
Id_27490,55.03200950225978,39.999053906340215,65.79838343750512,48.36289849534553
Id_27491,95.94667073643564,90.95020983517196,86.89043052789327,114.53541069618538
Id_27492,109.73879611680344,125.35527482304886,108.74097160398796,111.29982246815607
Id_27493,56.82789028841039,34.44492827999327,57.735723184951475,30.65830741424159
Id_27494,116.74059398810832,128.66143447695632,110.6225600679447,117.05637112510206
Id_27495,43.78334412767636,45.09629981045922,38.524741877337966,37.649466665410216
Id_27496,54.302173226595016,49.2969303338272,66.03736752791548,49.595521637512945
Id_27497,51.255247242968636,61.55045183818894,41.643888935140474,65.15841279879272
Id_27498,56.3972154076846,55.88504290205615,88.13429839484343,60.8584906205063
Id_27499,45.551409824131795,43.528357509030776,44.01616675377043,40.88022330590627
Id_27500,39.19789708385602,41.078466622117254,42.88576440331517,38.13954334733543
Id_27501,51.708224178212745,60.174418764752296,47.94654920101875,66.57810318566516
Id_27502,45.55957972064199,57.80565613985531,46.47267366790428,63.30958884717498
Id_27503,43.34393651238436,30.35870579679986,44.98074812050161,36.22865324697088
Id_27504,76.6207215442095,61.43645871552955,68.2300606926654,43.85572849905509
Id_27505,40.055201199160976,26.469196083071587,50.01881846995831,36.22673159969196
Id_27506,42.93899392938043,44.19748200220247,46.31781232023261,47.4946342993089
Id_27507,75.97013555953731,66.44844449094532,65.32324906589722,61.76142115468315
Id_27508,111.12309910969198,89.57008157655886,79.25940958036094,70.83936666306789
Id_27509,40.857283370535,29.772123906323237,44.940889430980754,35.97885956727862
Id_27510,55.549540976705515,50.55722388537496,41.5744208492364,36.752930558466005
Id_27511,42.097883108800175,43.68660915759043,21.010925740105783,36.754146967802626
Id_27512,23.875837691370933,26.67367875292991,8.161112734042895,29.85299706473853
Id_27513,45.62652238412379,43.2136751703458,47.99350980166198,44.28608781542545
Id_27514,24.587483919045084,27.327232244185304,7.740115109635532,20.637733496624264
Id_27515,36.56260801010397,25.34534393734399,49.88382092387874,29.907701962136713
Id_27516,34.42053895024803,32.58833676081415,15.377899781080707,21.21854848438886
Id_27517,51.26356376075816,31.126719331386802,60.86493043059948,48.80399576728111
Id_27518,98.11206475511882,106.0853688446401,108.00642463930751,97.71243740673106
Id_27519,25.650219129700062,51.77721823447164,63.79102198584052,57.07643861928315
Id_27520,34.28915267943988,55.25136099806205,72.37636928366535,71.90766965861651
Id_27521,69.73375430863709,89.17543590181529,81.67535654287741,81.16329874324657
Id_27522,53.56726616066727,48.47880676505256,65.81484671258015,45.44839242062778
Id_27523,73.39882663271268,93.72519473861851,87.55888384721467,82.9727560912917
Id_27524,47.8795828614456,34.03948422920079,33.55127182678492,33.294498840923836
Id_27525,84.22804495699118,91.5644374743595,85.44628112370705,83.2449137593791
Id_27526,22.922689783211496,42.45663157592052,39.658052682873965,43.34368046594565
Id_27527,29.826200492423183,53.375640119272056,48.82334717988358,49.760248646691096
Id_27528,57.48850876647181,70.99642727084276,52.719790299610665,48.08021806893825
Id_27529,48.39547118688151,36.64618842953846,48.680355447533536,51.09564805019866
Id_27530,63.37936889683186,71.70087949460824,52.5577399688835,49.33213938723037
Id_27531,102.26749176180552,97.6338413388709,63.467521451390816,78.21595945044223
Id_27532,21.120625253466343,39.173138987760844,38.77530978873011,37.55971939321299
Id_27533,15.82753546671664,40.4198760820909,11.635926631021853,44.01739931460207
Id_27534,22.98097854396488,50.901755442728735,54.00569239776032,52.51250576586892
Id_27535,52.08330054612445,37.26005424815177,61.13019324158507,52.10680508718417
Id_27536,93.58324561726351,75.50843839119514,79.8413655888929,86.31676497422953
Id_27537,18.475158225689285,37.62105319735415,53.81759002321348,38.53719677467913
Id_27538,49.79115098977904,64.47991779920662,32.63304774029681,46.803400034682625
Id_27539,59.81674325329945,35.87691196103501,67.27200978166366,53.563328073749474
Id_27540,35.01344683384043,40.70897268513611,42.67478069627584,28.540447460439196
Id_27541,13.270634886512184,34.411367072411714,14.287845290859018,43.80412176050845
Id_27542,28.86872650009282,52.81753691982542,30.709412692785826,42.17510524624413
Id_27543,43.704152016209804,42.20822736228164,54.27576478090044,46.820197675781415
Id_27544,82.89772532077257,90.19370488276923,85.41707381047183,113.57714486135919
Id_27545,25.723134277876255,52.490664236697036,57.04084962489583,55.828137821147095
Id_27546,13.509050107111534,43.74950020212439,50.53189869669831,34.687609297427116
Id_27547,45.87224084885993,38.98299064905414,54.25186854903253,31.092230404140338
Id_27548,48.130038488547854,36.53450583317383,51.30250037868911,30.164157270151065
Id_27549,109.45788966403407,127.1430166660248,108.43760902197533,117.39636899445043
Id_27550,40.39976206843902,39.363942931697615,24.322155302487978,39.12108011307754
Id_27551,62.357758170474995,40.155958190637115,72.06631129140291,51.535152560958394
Id_27552,73.1300820109771,73.58657032365224,84.61295045602131,64.40609216080617
Id_27553,72.48796252013857,66.70315455903571,52.5771083253479,46.89563832834399
Id_27554,70.2294628687987,65.06524194107695,37.48310351564212,47.23971477370725
Id_27555,43.216569051593055,59.16400070066957,27.640154332430463,56.58738395000154
Id_27556,58.82763845165316,47.089623202945155,56.737140089728804,36.11625920016078
Id_27557,91.44796313646671,70.50877151286008,84.02884841937453,62.39570306765012
Id_27558,43.57884626956562,47.36064204159468,72.76585137441646,47.09781605050637
Id_27559,53.891889233684765,51.52395645688913,80.13341895917429,50.07001187583205
Id_27560,66.98558766033125,59.532353420571475,70.59551326623188,48.14524834625668
Id_27561,102.67285166672369,91.44364965927147,96.04943937696476,86.73818373261508
Id_27562,40.84016839283008,33.20684495725758,31.903085229517536,32.881981610287085
Id_27563,55.57589894002882,48.96081455784688,37.11210767904246,46.12054491094699
Id_27564,62.005211272549005,49.49982184864857,28.67606957473844,48.610960297739155
Id_27565,39.20825101786592,32.81335407438278,36.51532380894762,33.67191926129129
Id_27566,110.72841472563958,90.017963500472,77.35298360602994,73.9589994000344
Id_27567,76.79525800454942,60.41282543618869,64.95731420431594,46.37003841379817
Id_27568,44.081292608298256,29.790987753448896,54.067163162795076,34.731123251210875
Id_27569,72.97967144806992,60.13076422406815,61.35751643916132,44.00982792627377
Id_27570,51.703869811585506,48.3817556622897,27.39731855398015,38.03366692210028
Id_27571,40.21472630885502,37.02477782478454,42.282786307447786,36.55274328467581
Id_27572,43.120575999244764,42.958760501429175,21.086488340592943,44.412477413479735
Id_27573,49.47164561595969,49.03012211097164,32.716270584853625,38.1988113268535
Id_27574,55.79469975003536,34.30974431303398,55.02870122178046,56.255846654144634
Id_27575,106.78825161215552,79.45332805995375,97.79287206570581,74.20102813096352
Id_27576,54.44070328367644,37.15865726361918,41.66107801322891,43.25293173489689
